player_name,season,offense_team,roster_position,total_plays,play_distance_SUM,medium_acceleration_count_SUM,high_acceleration_count_SUM,medium_deceleration_count_SUM,high_deceleration_count_SUM,targeted_tightwindow_catch_SUM,targeted_catch_SUM,tight_window_at_throw_SUM,max_speed_max,max_speed_99,average_separation_max,average_separation_99,max_speed_0_10_yards_max,max_speed_10_20_yards_max,max_speed_30_inf_yards_max,flying_10_min,flying_20_min,separation_at_throw_VMAN,separation_at_outcome_VMAN,10ydplus_route_MEAN,20ydplus_route_MEAN,changedir_route_MEAN,expected_yac_at_catch_MEAN,YACOE_MEAN,separation_change_postthrow_MEAN,CPOE_MEAN,cod_top5_speed_entry_avg_180_,cod_top5_speed_entry_avg_90_,cod_top5_speed_exit_avg_180_,cod_top5_speed_exit_avg_90_,cod_sep_generated_overall,tracking_player_name,draft_round,draft_pick,draft_year,drafted,undrafted,draft_capital,tracking_player_name_college,games_played,receptions,rec_yards,rec_tds,yards_per_rec,yards_per_game,recs_per_game,tds_per_game,production_score,vol_tier,spd_score,burst_rt,first_step,brake_rt,route_div,sep_consistency,man_win_rt,tracking,contested_rt,tight_tgt_pct,yac_ability,qb_friendly,sharp_cuts,route_bend,cut_sep,high_vol,dist_per_play,tot_explosive,explosive_rt,ath_score,rr_grade,prospect_score,archetype
,,,,,,,,,,,,,,,,,,,,,,2.67,2.9125,59.3175853,1.049868766,12.07349081,6.605342984,-1.772009651,-0.2984615385,2.694731618,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.8372703394,,2.67,-0.2984615385,,,-1.772009651,2.694731618,,,,0,,,,,50.68910009070334,24.458545219851672,
,,,,,,,,,,,,,,,,,,,,,,3.96875,4.222857143,53.82262997,0.9174311927,15.59633028,3.555401958,1.75229035,0.007931034483,8.32693106,7.404348,12.4309185,4.029438,12.739433,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.192660552080003,,3.96875,0.007931034483,,,1.75229035,8.32693106,12.585175750000001,5.716893,,0,,,,,54.269458566915986,28.010874458457995,
,,,,,,,,,,,,,,,,,,,,,,1.74,4.02,57.76397516,3.105590062,15.52795031,5.419429527,-0.3809679884,0.1858787879,9.612900611,,9.899736,,13.7000892,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.2298136658,,1.74,0.1858787879,,,-0.3809679884,9.612900611,11.7999126,,,0,,,,,49.19769784504588,24.40836492832294,
,,,,,,,,,,,,,,,,,,,,,,5.34,1.62,54.48275862,1.379310345,23.44827586,3.762437437,-2.191008866,0.05697478992,3.589548053,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.931034481999998,,5.34,0.05697478992,,,-2.191008866,3.589548053,,,,0,,,,,61.98809699448058,29.89854406424029,
,,,,,,,,,,,,,,,,,,,,,,3.36,4.08,58.46994536,2.459016393,13.38797814,4.477947126,1.002052874,-0.5135119048,9.250834329,9.650879,11.15879333,9.320206,12.16558467,1.791265967,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.540983607199998,,3.36,-0.5135119048,,,1.002052874,9.250834329,11.662189,9.485542500000001,1.791265967,0,,,,,53.79640194723223,27.399227410616117,
,,,,,,,,,,,,,,,,,,,,,,2.82,2.255,64.17910448,7.089552239,10.82089552,4.608141761,1.058524906,0.1707377049,2.900652512,,8.157737,,9.016805,,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.335820895600005,,2.82,0.1707377049,,,1.058524906,2.900652512,8.587271,,,0,,,,,55.218464674218914,28.13849479010946,
,,,,,,,,,,,,,,,,,,,,,,1.8025,1.626666667,52.8,2.933333333,13.06666667,4.774937814,0.9523349133,-0.02305555556,12.10046564,,6.872544,,7.104356,0.4093825,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.9333333342,,1.8025,-0.02305555556,,,0.9523349133,12.10046564,6.98845,,0.4093825,0,,,,,46.76034357144405,23.856339242372023,
,,,,,,,,,,,,,,,,,,,,,,1.84,0.88,58.21917808,0.3424657534,13.01369863,4.033093733,0.5669062674,-0.4460902256,0.4221363651,10.029278,,8.474774,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.50684931436,,1.84,-0.4460902256,,,0.5669062674,0.4221363651,,9.252026,,0,,,,,47.54581342803797,24.056359847718984,
,,,,,,,,,,,,,,,,,,,,,,1.43,1.6975,62.01298701,2.922077922,11.36363636,5.65006352,2.254698385,0.3338297872,9.347687545,11.01107,12.8328396,6.139609,10.145184,6.18318995,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.1818181798,,1.43,0.3338297872,,,2.254698385,9.347687545,11.4890118,8.5753395,6.18318995,0,,,,,48.11057180962624,25.182635097313117,
,,,,,,,,,,,,,,,,,,,,,,1.3,2.62,58.25242718,0.4854368932,12.13592233,6.082425197,1.517574803,-0.02787878788,11.57957785,10.152002,12.013316,8.706586,13.8119044,0.6863636,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.310679610279998,,1.3,-0.02787878788,,,1.517574803,11.57957785,12.9126102,9.429293999999999,0.6863636,0,,,,,45.52244331712678,23.52000906006339,
,,,,,,,,,,,,,,,,,,,,,,1.14,1.77,57.3816156,4.456824513,12.25626741,3.652551134,1.014115532,0.3391869919,11.17443085,,11.450831,,5.904388,1.642987933,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.674094708200002,,1.14,0.3391869919,,,1.014115532,11.17443085,8.6776095,,1.642987933,0,,,,,46.56044121454464,23.78727837327232,
,,,,,,,,,,,,,,,,,,,,,,1.96,1.89,60.05665722,1.133144476,9.915014164,5.049454758,0.5659298576,-0.2133035714,16.37373245,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.444759205599997,,1.96,-0.2133035714,,,0.5659298576,16.37373245,,,,0,,,,,47.87371130268776,24.219820580143878,
,,,,,,,,,,,,,,,,,,,,,,2.88,1.513333333,55.59006211,2.173913043,12.73291925,3.741689575,-0.6416895747,-0.241048951,12.86209347,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.3664596252,,2.88,-0.241048951,,,-0.6416895747,12.86209347,,,,0,,,,,50.8457461778612,25.1020283015806,
,,,,,,,,,,,,,,,,,,,,,,2.73,5.02,59.02578797,0.5730659026,20.63037249,6.511550771,1.044004785,-0.2008965517,10.02754413,,12.742842,,9.190664,0.08024304,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.126074499039998,,2.73,-0.2008965517,,,1.044004785,10.02754413,10.966753,,0.08024304,0,,,,,53.52535460305758,27.28467969402879,
,,,,,,,,,,,,,,,,,,,,,,5.376666667,0.67,54.74006116,1.22324159,14.06727829,4.102779589,2.80631132,0.3970175439,12.48113744,12.9320415,11.788322,3.712401,15.1127788,0.0091854,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.131498471,,5.376666667,0.3970175439,,,2.80631132,12.48113744,13.450550400000001,8.32222125,0.0091854,0,,,,,58.885270884373206,30.845791102186602,
,,,,,,,,,,,,,,,,,,,,,,,,59.566787,1.083032491,22.02166065,3.805271536,-1.305271536,0.2396938776,0.5424050632,9.149756,10.4751752,3.688538,13.4669134,,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.909747291400002,,,0.2396938776,,,-1.305271536,0.5424050632,11.971044299999999,6.419147,,0,,,,,59.91998125629223,29.307354860146116,
,,,,,,,,,,,,,,,,,,,,,,2.051666667,2.6375,59.09090909,1.136363636,6.439393939,3.462601832,-0.2483161177,0.0318079096,0.5911631875,12.0310428,,5.0875916,,1.222051325,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.1136363631,,2.051666667,0.0318079096,,,-0.2483161177,0.5911631875,,8.559317199999999,1.222051325,0,,,,,46.64546356252904,23.19857372241452,
,,,,,,,,,,,,,,,,,,,,,,2.19,2.985,56.93430657,3.163017032,24.57420925,3.826357417,0.355460765,-0.1207878788,16.60011239,10.61108067,9.4947468,3.420363333,11.3219706,1.9315732,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.717761558799996,,2.19,-0.1207878788,,,0.355460765,16.60011239,10.4083587,7.0157220015,1.9315732,0,,,,,53.561471621089744,26.95846619304487,
,,,,,,,,,,,,,,,,,,,,,,,,54.45544554,1.98019802,17.49174917,3.398376107,-0.6483761072,-0.3095652174,22.06791452,3.409,11.01107,9.51111,6.974814,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.376237621,,,-0.3095652174,,,-0.6483761072,22.06791452,8.992942,6.4600550000000005,,0,,,,,54.08312601959467,26.717374956197336,
,,,,,,,,,,,,,,,,,,,,,,2.175,1.26,51.4619883,3.50877193,10.52631579,4.721422434,-1.921422434,-0.2364220183,9.224034782,,4.162389,,9.766785,0.81641124,,,,,False,True,0.0,,,,,,,,,,,,,,,,19.999999999,,2.175,-0.2364220183,,,-1.921422434,9.224034782,6.964587,,0.81641124,0,,,,,46.9250787593373,22.50182816266865,
,,,,,,,,,,,,,,,,,,,,,,1.498,5.758333333,63.42105263,2.368421053,9.736842105,4.216326653,-0.4470958836,0.1243274854,13.09988797,9.333842,11.744005,3.974894,13.653045,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.8947368417,,1.498,0.1243274854,,,-0.4470958836,13.09988797,12.698525,6.654368,,0,,,,,48.00621277822864,23.77955844731432,
,,,,,,,,,,,,,,,,,,,,,,2.11,3.525,56.04719764,1.769911504,14.74926254,3.352817893,5.063848774,0.1088235294,10.70725923,10.5024472,14.2182572,6.7552744,15.4345884,0.29214355,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.9469026556,,2.11,0.1088235294,,,5.063848774,10.70725923,14.8264228,8.6288608,0.29214355,0,,,,,48.951422491420765,27.007635632710382,
,,,,,,,,,,,,,,,,,,,,,,2.72,2.69,57.97101449,2.254428341,10.30595813,8.1759667,0.4351444112,-0.22205,8.892553568,9.327024,9.3161152,4.390792,11.072432,,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.3848631224,,2.72,-0.22205,,,0.4351444112,8.892553568,10.194273599999999,6.858908,,0,,,,,50.334383893866764,25.384764152533382,
,,,,,,,,,,,,,,,,,,,,,,3.9675,3.7775,60.96997691,1.385681293,18.2448037,6.823250501,-0.04547272347,-0.2105050505,5.505629426,,10.2379088,,12.1619484,1.3751779,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.3187067002,,3.9675,-0.2105050505,,,-0.04547272347,5.505629426,11.1999286,,1.3751779,0,,,,,57.8662865172194,28.9104068968747,
,,,,,,,,,,,,,,,,,,,,,,,,56.93641618,0.5780346821,12.13872832,3.473937525,0.192729142,0.5163636364,8.174760125,9.23839,10.077004,3.674902,9.763376,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.95375722284,,,0.5163636364,,,0.192729142,8.174760125,9.92019,6.456646,,0,,,,,50.80592828156948,25.499328711784738,
,,,,,,,,,,,,,,,,,,,,,,3.686,3.345,54.65587045,1.821862348,9.71659919,6.16689016,-0.352075345,0.351509434,0.1496328575,7.8185415,13.250101,9.1991865,13.8759936,0.3532766,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.040485831199998,,3.686,0.351509434,,,-0.352075345,0.1496328575,13.563047300000001,8.508863999999999,0.3532766,0,,,,,52.00109648862267,25.824510571811334,
,,,,,,,,,,,,,,,,,,,,,,2.6,1.87,57.76699029,1.699029126,17.96116505,5.419652601,-0.9529859344,-0.02494505495,6.865714522,5.270314,13.145104,6.947542,13.2010118,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.3980582524,,2.6,-0.02494505495,,,-0.9529859344,6.865714522,13.1730579,6.108928000000001,,0,,,,,52.254023830819946,25.650518948209974,
,,,,,,,,,,,,,,,,,,,,,,2.444,2.324,60.10781671,3.234501348,14.55525606,5.550807825,-1.550807825,-0.04228915663,11.31534926,,9.2602076,,13.0414704,1.624428267,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.6927223702,,2.444,-0.04228915663,,,-1.550807825,11.31534926,11.150839,,1.624428267,0,,,,,52.07420868832136,25.26170043166068,
,,,,,,,,,,,,,,,,,,,,,,2.3675,1.623333333,59.65417867,2.305475504,19.88472622,4.251942423,-0.1963868671,0.2887586207,4.812690851,9.398613,4.643058,4.401019,8.89749,,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.783861668599997,,2.3675,0.2887586207,,,-0.1963868671,4.812690851,6.770274,6.8998159999999995,,0,,,,,53.07649443708985,26.440053784994923,
,,,,,,,,,,,,,,,,,,,,,,2.706666667,2.013333333,57.68025078,0.3134796238,18.49529781,4.231367677,0.9686323225,-0.1511643836,8.040424336,8.290688,7.861154,3.64763,11.276972,0.6674551,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.97805642652,,2.706666667,-0.1511643836,,,0.9686323225,8.040424336,9.569063,5.969158999999999,0.6674551,0,,,,,52.12525205148993,26.546942186994965,
,,,,,,,,,,,,,,,,,,,,,,2.38,0.61,49.68553459,1.886792453,12.26415094,3.056950549,-1.723617216,0.2204424779,15.46573949,,9.5329276,,7.9756964,,,,,,False,True,0.0,,,,,,,,,,,,,,,,19.339622640199998,,2.38,0.2204424779,,,-1.723617216,15.46573949,8.754312,,,0,,,,,46.84671464769282,22.56154871584641,
,,,,,,,,,,,,,,,,,,,,,,,,58.8362069,1.077586207,15.30172414,3.928248604,-1.828248604,0.1590588235,2.966236886,,9.388386,,11.15652067,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.6724137948,,,0.1590588235,,,-1.828248604,2.966236886,10.272453335000002,,,0,,,,,54.76547488576522,26.46861314088261,
,,,,,,,,,,,,,,,,,,,,,,,,59.40054496,0.5449591281,23.16076294,4.899775341,7.225224659,0.5520422535,15.94297503,,11.679234,,10.036096,,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.986376021239998,,,0.5520422535,,,7.225224659,15.94297503,10.857665,,,0,,,,,60.096523232142445,33.660873945571225,
,,,,,,,,,,,,,,,,,,,,,,2.734444444,3.378333333,62.47334755,4.264392324,16.20469083,4.391840355,1.908159645,0.3331413613,3.312530296,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.309168443599997,,2.734444444,0.3331413613,,,1.908159645,3.312530296,,,,0,,,,,54.902990245157675,28.405574945078836,
,,,,,,,,,,,,,,,,,,,,,,5.12,3.33,52.89421158,1.796407186,14.97005988,4.657278841,2.720498937,-0.2749775785,15.60011974,10.9987976,15.054144,6.702094,15.270956,0.7252367675,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.0778443124,,5.12,-0.2749775785,,,2.720498937,15.60011974,15.16255,8.8504458,0.7252367675,0,,,,,57.96914706163313,30.344822999316566,
,,,,,,,,,,,,,,,,,,,,,,2.306,1.946,56.98198198,2.027027027,18.24324324,4.4467287,0.9532712996,0.2519875776,12.95842449,6.906634,14.365526,7.394121,14.976419,0.5329777989,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.3783783768,,2.306,0.2519875776,,,0.9532712996,12.95842449,14.6709725,7.1503775,0.5329777989,0,,,,,51.25277160064828,26.10302145012414,
,,,,,,,,,,,,,,,,,,,,,,1.974166667,2.19,64.19047619,1.904761905,17.33333333,4.297080322,-0.8879894133,0.3277227723,6.984672203,9.554290667,12.8614752,3.695356,14.0641704,1.227060314,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.219047617999998,,1.974166667,0.3277227723,,,-0.8879894133,6.984672203,13.4628228,6.6248233335,1.227060314,0,,,,,52.26858398430125,25.690297285500627,
,,,,,,,,,,,,,,,,,,,,,,6.0575,6.74,59.11016949,1.906779661,14.40677966,4.869523893,-0.7028572261,-0.5007142857,6.711899532,8.04524,10.52471933,7.486164,12.367852,1.5178233,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.8177966094,,6.0575,-0.5007142857,,,-0.7028572261,6.711899532,11.446285665,7.765701999999999,1.5178233,0,,,,,63.09393108179903,31.195536927849513,
,,,,,,,,,,,,,,,,,,,,,,2.192,1.684,58.05687204,1.658767773,15.63981043,4.051547241,-0.3715472412,0.2390697674,15.13802917,10.4915384,12.17922067,3.9844392,11.22242833,0.75446964,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.772511850200004,,2.192,0.2390697674,,,-0.3715472412,15.13802917,11.7008245,7.2379888,0.75446964,0,,,,,50.17540502712191,24.901928892960957,
,,,,,,,,,,,,,,,,,,,,,,,,57.62004175,1.252609603,16.28392484,5.620216364,-2.533259843,0.003974358974,12.28540851,7.915698,8.1556916,3.061282,10.3797232,,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.672233818200002,,,0.003974358974,,,-2.533259843,12.28540851,9.2677074,5.48849,,0,,,,,54.76506024461644,26.11590020080822,
,,,,,,,,,,,,,,,,,,,,,,4.286666667,3.97,52.95315682,1.221995927,12.83095723,5.303040342,4.532960822,0.08347593583,13.14389804,8.815674,3.872624,2.802198,10.520174,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.2240325858,,4.286666667,0.08347593583,,,4.532960822,13.14389804,7.196399,5.808936,,0,,,,,54.211855534184096,29.372408178092048,
,,,,,,,,,,,,,,,,,,,,,,,,64.0625,1.5625,15.88541667,4.747121115,1.025606158,0.0663030303,19.81781398,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.609375001,,,0.0663030303,,,1.025606158,19.81781398,,,,0,,,,,59.227965118890516,30.12678563844526,
,,,,,,,,,,,,,,,,,,,,,,2.795,1.03,50.77605322,1.33037694,15.29933481,2.105715648,-1.034287077,0.3526623377,20.69343186,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.354767185,,2.795,0.3526623377,,,-1.034287077,20.69343186,,,,0,,,,,49.39742310064743,24.181568011823714,
,,,,,,,,,,,,,,,,,,,,,,1.278,1.136,56.79245283,2.641509434,11.13207547,5.280073777,-4.530073777,0.2137037037,9.563719451,13.690544,12.701934,4.349884,4.63624,0.50299895,,,,,False,True,0.0,,,,,,,,,,,,,,,,21.4339622636,,1.278,0.2137037037,,,-4.530073777,9.563719451,8.669087,9.020214,0.50299895,0,,,,,45.59122914001604,20.53057768150802,
,,,,,,,,,,,,,,,,,,,,,,2.08,1.448333333,60.0,2.558139535,22.3255814,4.133813294,1.096955937,0.07392670157,8.64512059,10.070186,10.93379933,12.142858,12.46557667,-0.0902646,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.720930234,,2.08,0.07392670157,,,1.096955937,8.64512059,11.699688,11.106522,-0.0902646,0,,,,,53.19898545192583,27.147970694462913,
,,,,,,,,,,,,,,,,,,,,,,1.5325,2.386666667,61.31221719,1.357466063,14.70588235,3.459181777,3.540818223,0.6448780488,11.24253339,4.411246,9.40884,9.974734,10.3524512,1.693683698,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.348416287199996,,1.5325,0.6448780488,,,3.540818223,11.24253339,9.880645600000001,7.19299,1.693683698,0,,,,,48.64365371473016,26.092235968865083,
,,,,,,,,,,,,,,,,,,,,,,1.868,5.244,61.05990783,0.4608294931,18.43317972,5.065000117,0.2879410596,-0.007485380117,21.77994194,,6.691867,,13.441687,1.22388618,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.032258062239997,,1.868,-0.007485380117,,,0.2879410596,21.77994194,10.066777,,1.22388618,0,,,,,50.548107666486935,25.418024363043468,
,,,,,,,,,,,,,,,,,,,,,,1.706,9.09,62.71186441,0.5649717514,20.9039548,5.328912621,-1.342571849,0.3205434783,8.580001455,4.690784,12.811022,11.161066,18.088154,,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.31073446356,,1.706,0.3205434783,,,-1.342571849,8.580001455,15.449587999999999,7.925924999999999,,0,,,,,51.48160504701583,25.069516599007915,
,,,,,,,,,,,,,,,,,,,,,,2.14,2.853333333,55.9912854,1.525054466,18.51851852,4.655799556,1.584200444,-0.3974226804,12.28736193,11.4798075,12.9623816,4.6379445,12.0569512,2.20555178,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.9629629624,,2.14,-0.3974226804,,,1.584200444,12.28736193,12.5096664,8.058876,2.20555178,0,,,,,50.221708916617246,25.90295468030862,
,,,,,,,,,,,,,,,,,,,,,,,,57.94768612,2.414486922,15.89537223,4.072928426,0.831833479,0.04970588235,8.468111664,7.36344,8.9537385,5.072592,12.9115875,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.118712273799996,,,0.04970588235,,,0.831833479,8.468111664,10.932663,6.218016,,0,,,,,55.79368474212231,28.312759110561153,
,,,,,,,,,,,,,,,,,,,,,,2.788333333,1.438333333,58.7196468,3.752759382,15.67328918,2.537458176,-0.9541248431,0.1026484018,16.99569967,10.895164,13.165558,4.718056,15.0336898,,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.8189845468,,2.788333333,0.1026484018,,,-0.9541248431,16.99569967,14.099623900000001,7.806609999999999,,0,,,,,53.36577142222913,26.205823289564567,
,,,,,,,,,,,,,,,,,,,,,,3.485,2.61,63.68715084,2.51396648,17.87709497,4.520289695,1.708281733,0.2038947368,20.38573906,10.1983644,11.9028644,6.7620924,13.3619164,0.800791166,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.474860335000002,,3.485,0.2038947368,,,1.708281733,20.38573906,12.6323904,8.480228400000001,0.800791166,0,,,,,57.59208861397163,29.650185173485816,
,,,,,,,,,,,,,,,,,,,,,,2.14,2.8275,55.73770492,3.278688525,20.49180328,3.915527835,-0.03317489344,0.5992237443,8.399414497,8.542954,7.949788,8.338414,3.661266,0.786452,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.18032787,,2.14,0.5992237443,,,-0.03317489344,8.399414497,5.805527,8.440684000000001,0.786452,0,,,,,51.62402895093845,25.795427028749227,
,,,,,,,,,,,,,,,,,,,,,,1.558,1.974444444,58.97435897,1.025641026,17.17948718,3.20502248,1.414025139,0.2822485207,18.06577281,9.122484,13.7873596,3.190824,16.338655,0.888862075,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.2564102554,,1.558,0.2822485207,,,1.414025139,18.06577281,15.063007299999999,6.156654,0.888862075,0,,,,,48.6225461831839,25.01828566109195,
,,,,,,,,,,,,,,,,,,,,,,1.663333333,1.17,63.50364964,3.892944039,21.89781022,5.163135678,-0.6631356776,-0.003005780347,12.93207371,8.416821,12.8059085,7.302078,12.0866095,1.042677688,,,,,False,True,0.0,,,,,,,,,,,,,,,,27.1776155736,,1.663333333,-0.003005780347,,,-0.6631356776,12.93207371,12.446259,7.8594495,1.042677688,0,,,,,53.4901062567804,26.4134852895902,
,,,,,,,,,,,,,,,,,,,,,,1.844285714,1.224285714,62.38938053,4.203539823,16.59292035,4.206769442,-0.03029885362,0.1376683938,15.46461016,8.917944,12.2809225,9.113393333,12.51784775,2.4460608,,,,,False,True,0.0,,,,,,,,,,,,,,,,25.3761061932,,1.844285714,0.1376683938,,,-0.03029885362,15.46461016,12.399385125,9.0156686665,2.4460608,0,,,,,52.01719433800607,25.993447742193034,
,,,,,,,,,,,,,,,,,,,,,,3.856,2.78,59.15254237,3.050847458,17.79661017,6.261671573,-2.761671573,0.08974248927,4.826828089,11.9315,12.824658,8.55659,10.152002,1.230226188,,,,,False,True,0.0,,,,,,,,,,,,,,,,24.3050847452,,3.856,0.08974248927,,,-2.761671573,4.826828089,11.48833,10.244045,1.230226188,0,,,,,57.4794659380935,27.358897182546748,
,,,,,,,,,,,,,,,,,,,,,,2.538,2.386,64.87804878,2.682926829,11.2195122,4.909712333,8.551826129,0.01352941176,9.706693526,,11.4501492,,13.9714454,1.667499815,,,,,False,True,0.0,,,,,,,,,,,,,,,,23.9024390256,,2.538,0.01352941176,,,8.551826129,9.706693526,12.7107973,,1.667499815,0,,,,,52.62866782582983,30.590246977414914,
,,,,,,,,,,,,,,,,,,,,,,1.5425,2.52,53.30812854,0.5671077505,13.79962193,3.965057832,0.784942168,0.04450892857,11.6114048,11.123567,8.6070432,6.910043,11.7242328,0.06355173,,,,,False,True,0.0,,,,,,,,,,,,,,,,20.359168241199995,,1.5425,0.04450892857,,,0.784942168,11.6114048,10.165638,9.016805,0.06355173,0,,,,,45.233532176177896,23.009237172088948,
,,,,,,,,,,,,,,,,,,,,,,2.348333333,2.776666667,58.94736842,0.6315789474,14.73684211,2.860026066,-0.2600260655,0.106468254,14.7955407,,14.8373316,,16.7245538,0.8911027,,,,,False,True,0.0,,,,,,,,,,,,,,,,22.357894737959995,,2.348333333,0.106468254,,,-0.2600260655,14.7955407,15.7809427,,0.8911027,0,,,,,50.21815213310728,24.97906303380364,
,,,,,,,,,,,,,,,,,,,,,,,,28.31858407,1.769911504,4.424778761,,,-3.34,36.33806705,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,10.5309734509,,,-3.34,,,,36.33806705,,,,0,,,,,26.79327865524726,26.79327865524726,
,,,,,,,,,,,,,,,,,,,,,,,,25.0,3.409090909,9.090909091,,,-1.7,28.72797251,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,11.590909090899999,,,-1.7,,,,28.72797251,,,,0,,,,,29.235223504788564,29.235223504788564,
,,,,,,,,,,,,,,,,,,,,,,,,13.51351351,0.0,18.91891892,6.783296585,3.216703415,-1.35,14.50423598,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,9.729729728999999,,,-1.35,,,3.216703415,14.50423598,,,,0,,,,,24.947324140574068,14.082013777787035,
,,,,,,,,,,,,,,,,,,,,,,,,19.6969697,0.7575757576,10.60606061,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,9.39393939604,,,,,,,,,,,0,,,,,24.173709740649343,24.173709740649343,
,,,,,,,,,,,,,,,,,,,,,,,,22.95081967,4.918032787,0.0,,,-3.01,-81.6206336,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,8.852459015800001,,,-3.01,,,,-81.6206336,,,,0,,,,,22.926213972269736,22.926213972269736,
,,,,,,,,,,,,,,,,,,,,,,,,15.34090909,1.136363636,14.77272727,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,9.4886363624,,,,,,,,,,,0,,,,,24.39187842990107,24.39187842990107,
,,,,,,,,,,,,,,,,,,,,,,,,28.57142857,4.285714286,12.85714286,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,14.142857143399999,,,,,,,,,,,0,,,,,35.114558219016445,35.114558219016445,
,,,,,,,,,,,,,,,,,,,,,,,,7.843137255,0.0,9.803921569,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,5.2941176472,,,,,,,,,,,0,,,,,14.728288503924752,14.728288503924752,
,,,,,,,,,,,,,,,,,,,,,,,,14.51612903,3.225806452,8.064516129,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,8.0645161285,,,,,,,,,,,0,,,,,21.110902737547082,21.110902737547082,
,,,,,,,,,,,,,,,,,,,,,,,,12.82051282,1.709401709,7.692307692,,,2.87,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,6.837606837199999,,,2.87,,,,,,,,0,,,,,18.284273731332693,18.284273731332693,
,,,,,,,,,,,,,,,,,,,,,,,,12.34567901,0.0,9.87654321,,,,,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,6.666666665999999,,,,,,,,,,,0,,,,,17.89045126241227,17.89045126241227,
,,,,,,,,,,,,,,,,,,,,,,,,29.6,4.0,12.8,,,0.395,-27.74821818,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,14.32,,,0.395,,,,-27.74821818,,,,0,,,,,35.52267081565241,35.52267081565241,
,,,,,,,,,,,,,,,,,,,,,,,,10.52631579,1.315789474,11.84210526,3.089418411,-1.089418411,0.4066666667,-21.16028666,,,,,,,,,,False,True,0.0,,,,,,,,,,,,,,,,7.2368421046,,,0.4066666667,,,-1.089418411,-21.16028666,,,,0,,,,,19.204056469256933,9.057319029128466,
